10,295,3,99,103,93,,,,,,,,,,,,,,,,
,,,Psek1in_101,Psek2in_103,Psekex_044,,,,,,,,,,,,,,,,
Ind,Pop,pse2_1, ,pse3_11, ,pse3_33b, ,pse3_34b, ,pse3_6, ,pse5_2, ,pse5_4, ,pse5_5, ,pse5_6, ,pse7_26b, 
"Psek2in_079","Psek2in_103","462","452","458","458","264","264","218","218","221","217","475","456","348","348","248","248","368","368","293","307"
"Psek2in_080","Psek2in_103","464","462","458","458","264","264","218","218","212","212","475","475","348","348","248","248","368","368","290","290"
"Psek2in_081","Psek2in_103","462","452","458","458","264","264","218","218","221","221","475","456","348","348","246","246","364","368","290","290"
"Psek2in_082","Psek2in_103","466","466","452","452","264","264","218","218","221","217","475","450","348","348","246","246","368","368","293","290"
"Psek2in_083","Psek2in_103","462","452","458","458","264","264","218","218","221","221","475","456","348","348","246","246","364","368","293","293"
"Psek2in_084","Psek2in_103","464","464","458","458","264","264","218","218","221","208","456","438","348","348","246","246","368","368","293","290"
"Psek2in_085","Psek2in_103","452","466","458","458","264","264","218","218","221","221","475","475","348","348","246","246","368","368","290","290"
"Psek2in_086","Psek2in_103","462","452","458","458","264","264","218","218","221","217","475","456","348","348","246","246","364","364","290","290"
"Psek2in_087","Psek2in_103","462","462","452","452","264","264","218","218","221","221","456","456","348","348","246","246","370","368","293","293"
"Psek2in_088","Psek2in_103","464","452","458","458","264","264","218","218","221","221","455","450","348","348","246","246","370","368","290","290"
"Psek2in_089","Psek2in_103","462","466","458","458","264","264","218","218","221","221","475","456","348","348","248","248","370","368","293","290"
"Psek2in_090","Psek2in_103","464","462","458","458","264","264","218","218","210","214","475","450","348","348","246","246","370","368","293","290"
"Psek2in_091","Psek2in_103","464","462","458","458","264","264","218","218","221","208","455","452","348","348","246","246","370","370","290","290"
"Psek2in_092","Psek2in_103","464","462","458","458","264","264","218","218","221","221","455","475","348","348","246","246","370","370","293","290"
"Psek2in_093","Psek2in_103","464","464","458","458","264","264","218","218","210","221","455","455","348","348","248","248","368","368","290","290"
"Psek2in_094","Psek2in_103","0","0","458","458","264","264","218","218","208","208","475","475","348","348","246","246","368","368","293","293"
"Psek2in_095","Psek2in_103","464","466","458","458","264","264","0","0","210","215","455","475","348","348","246","246","0","0","293","290"
"Psek2in_096","Psek2in_103","462","452","458","458","264","264","218","218","221","212","475","475","348","348","246","241","0","0","293","293"
"Psek2in_097","Psek2in_103","452","466","458","458","264","264","218","218","221","212","456","456","348","348","246","241","370","368","293","290"
"Psek2in_098","Psek2in_103","452","466","458","458","264","264","218","218","219","223","450","450","348","348","246","246","364","364","290","290"
"Psek2in_099","Psek2in_103","464","466","458","458","264","264","218","218","221","217","475","475","348","348","246","246","370","368","290","307"
"Psek2in_100","Psek2in_103","452","466","458","458","264","264","218","218","221","221","456","452","348","348","246","246","368","368","293","290"
"Psek2in_101","Psek2in_103","452","452","458","458","264","264","218","218","212","212","455","450","348","348","246","246","370","370","290","290"
"Psek2in_102","Psek2in_103","464","464","458","458","264","264","218","218","212","212","448","477","348","348","246","246","0","0","290","290"
"Psek2in_103","Psek2in_103","464","452","458","458","264","264","218","218","221","212","455","455","348","348","248","248","370","370","290","290"
"Psek1ex_001","Psekex_044","464","464","458","458","264","264","218","218","210","210","456","452","348","348","246","246","368","368","293","290"
"Psek1ex_002","Psekex_044","464","466","458","458","264","264","218","218","210","217","475","452","348","348","246","246","368","368","290","290"
"Psek1ex_003","Psekex_044","464","466","458","458","264","264","218","218","221","208","475","452","348","348","246","246","368","368","293","290"
"Psek1ex_004","Psekex_044","452","466","458","458","264","264","218","218","210","221","475","456","348","348","248","248","368","368","290","307"
"Psek1ex_005","Psekex_044","464","466","458","458","264","264","218","218","208","208","475","452","348","348","246","246","368","368","293","290"
"Psek1ex_006","Psekex_044","464","466","458","458","264","264","218","218","210","221","452","458","348","348","246","246","368","368","290","290"
"Psek1ex_007","Psekex_044","464","452","458","458","264","264","218","218","221","208","456","450","348","348","246","246","368","368","0","0"
"Psek1ex_008","Psekex_044","464","464","458","458","264","264","218","218","221","208","475","452","348","348","246","246","368","368","293","290"
"Psek1ex_009","Psekex_044","464","466","458","458","264","264","218","218","210","219","456","452","348","348","246","246","370","368","290","307"
"Psek1ex_010","Psekex_044","466","466","458","458","264","264","218","218","210","221","456","456","348","348","246","246","368","368","290","290"
"Psek1ex_011","Psekex_044","464","466","458","458","264","264","218","218","221","208","452","452","348","348","246","246","370","368","290","290"
"Psek1ex_012","Psekex_044","452","466","458","458","264","264","218","218","210","221","452","452","348","348","246","246","370","368","293","290"
"Psek1ex_013","Psekex_044","466","466","458","458","264","264","218","218","221","208","456","456","348","348","246","246","368","368","293","293"
"Psek1ex_014","Psekex_044","466","466","458","458","264","264","218","218","210","221","456","456","348","348","246","246","364","364","293","293"
"Psek1ex_015","Psekex_044","464","466","458","458","264","264","218","218","221","208","475","458","348","348","248","248","364","370","293","290"
"Psek1ex_016","Psekex_044","464","468","458","458","264","264","218","218","221","221","456","452","348","348","246","246","370","368","293","290"
"Psek1ex_017","Psekex_044","464","464","452","452","264","264","218","218","210","210","452","452","348","348","246","246","370","370","293","293"
"Psek1ex_018","Psekex_044","452","466","458","458","264","264","218","218","221","221","456","452","348","348","246","246","370","368","293","290"
"Psek1ex_019","Psekex_044","464","452","458","458","264","264","218","218","210","215","475","452","348","348","246","246","368","368","293","290"
"Psek1ex_020","Psekex_044","464","466","458","458","264","264","218","218","210","210","456","452","348","348","248","248","364","370","290","290"
